Jornada,Partido,Nombre,Dorsal,Nacionalidad,Posicion,Edad,Min,Gls,Asist,Penaltis,Penaltis_int,Disp.,Disp_a_puerta,Tarj_am,Tarj_rj,Num_toques,Entradas,Intercep.,Bloqueos,xG,xG_sin_penal,xAG,Acc_creacion_tiro,Acc_creacion_gol,Pases_compl,Pases_int,%_pases,Pases_progr,Veces_control,Conducc_progr,Acosos_int,Exito_acosos,Dist_tt_pases,Dist_progr_pases,Pases_cort_cmp,Pases_cort_int,%_cortos,Pases_med_cmp,Pases_med_int,%_medios,Pases_lrg_cmp,Pases_lrg_int,%_largos,xA,Pases_clave,Pases_ult_tercio,Pases_area,Centros,Pases_prof,Pases_en_vivo,Pases_balon_parado,Saques_falta,Pases_lrg,Cambio_orient,Pases_cruzad,Pases_lanz.,Saques_córner,Entradas_gan,Ent_prim_terc,Ent_seg_terc,Ent_ult_terc,DF_acosos,Exit_acosos,%_acosos,Acosos_perd,Bloq_tiro,Bloq_pase,Tkls+intercp,Despejes,Error_+_tiro,Toq_prop_area,Toq_prim_terc,Toq_seg_terc,Toq_ult_terc,Toq_area_riv,Dist_tt_traslado,Dist_tt_prog,Conducc_ult_terc,Conducc_area_riv,Perd_control,Perdida,Pases_recib,Pases_recib_prof,Faltas_com,Faltas_recib,Fueras_de_juego,Penal_recib,Penal_comet,Gol_recib,Recuperac,Duelos_aereos_gan,Duelos_aereos_perd,%_duelos_aereos
4,ATH-ATM,Marcos Llorente,14,ESP,WB,29,90,0,0,0,0,0,0,0,0,71,4,1,0,0.0,0.0,0.0,2,0,45,57,78.9,6,41,4,1,1,753,178,21,25,84.0,20,25,80.0,3,4,75.0,0.0,1,6,1,0,6,48,9,0,0,1,3,9,0,3,4,0,0,4,5,80.0,1,0,0,5,6,1,8,27,29,16,2,176,113,2,1,2,0,45,10,0,1,0,0,0,0,6,2,0,100.0
4,ATH-ATM,Reinildo Mandava,23,MOZ,CB,30,90,0,0,0,0,0,0,0,0,75,2,1,0,0.0,0.0,0.1,1,0,53,65,81.5,5,42,2,2,1,787,290,25,26,96.2,27,31,87.1,0,6,0.0,0.0,1,1,0,0,5,61,4,0,0,0,0,4,0,0,1,1,0,1,2,50.0,1,0,0,3,3,0,5,38,31,6,0,175,114,0,0,0,0,56,0,0,1,0,0,0,0,3,0,0,0.0
4,ATH-ATM,José María Giménez,2,URU,CB,29,90,0,0,0,0,1,0,0,0,85,1,2,1,0.1,0.1,0.0,0,0,70,71,98.6,2,51,0,0,0,1659,689,10,10,100.0,51,51,100.0,9,10,90.0,0.0,0,2,0,0,2,69,2,2,0,4,0,0,0,1,1,0,0,1,2,50.0,1,1,0,3,7,0,22,62,22,1,1,245,135,0,0,0,0,62,0,0,1,0,0,0,0,2,1,0,100.0
4,ATH-ATM,Robin Le Normand,24,ESP,CB,27,90,0,0,0,0,0,0,0,0,72,1,0,1,0.0,0.0,0.0,0,0,60,67,89.6,6,50,1,0,0,1067,269,23,25,92.0,33,33,100.0,4,9,44.4,0.0,0,0,0,0,6,65,2,2,0,0,0,0,0,1,1,0,0,0,0,0.0,0,1,0,1,3,0,8,42,29,1,0,238,139,0,0,0,1,57,0,2,2,0,0,0,0,4,2,0,100.0
4,ATH-ATM,Juan Musso,1,ARG,GK,30,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,23,29,79.3,0,13,0,0,0,443,264,5,5,100.0,16,16,100.0,2,7,28.6,0.0,0,0,0,0,0,13,15,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,29,30,0,0,0,50,34,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0.0
5,VAL-ATM,Alexander Sørloth,9,NOR,FW,28,60,0,0,0,0,4,1,0,0,26,0,0,0,0.6,0.6,0.0,2,0,10,13,76.9,2,14,1,1,0,152,52,3,5,60.0,4,4,100.0,1,1,100.0,0.0,0,2,1,1,2,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,0,2,2,12,12,5,83,23,1,0,2,2,18,4,1,0,0,0,0,0,3,4,1,80.0
5,VAL-ATM,Julián Álvarez,19,ARG,FW,24,30,1,0,0,0,1,1,0,0,9,0,0,1,0.5,0.5,0.0,0,0,3,4,75.0,1,3,0,0,0,41,10,2,2,100.0,1,2,50.0,0,0,0.0,0.0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,7,2,1,19,4,1,0,0,1,4,2,0,0,0,0,0,0,0,0,1,0.0
5,VAL-ATM,Antoine Griezmann,7,FRA,FW,33,75,1,0,0,0,2,1,0,0,61,1,1,2,0.7,0.7,0.0,3,1,33,48,68.8,6,31,3,1,1,653,199,17,22,77.3,10,13,76.9,6,9,66.7,0.4,1,2,1,0,6,41,7,1,0,0,12,0,5,1,1,0,0,1,1,100.0,0,0,2,2,1,0,1,8,21,32,7,113,63,1,1,6,0,43,13,0,0,1,0,0,0,2,0,0,0.0
5,VAL-ATM,Giuliano Simeone,22,ARG,LM,21,15,0,0,0,0,0,0,0,0,5,0,0,1,0.0,0.0,0.0,0,0,2,3,66.7,0,1,0,1,1,24,0,1,2,50.0,1,1,100.0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5,VAL-ATM,Conor Gallagher,4,ENG,CM,24,90,1,0,0,0,1,1,0,0,48,4,0,2,0.7,0.7,0.0,2,0,29,37,78.4,6,20,1,1,0,433,144,20,22,90.9,7,11,63.6,2,4,50.0,0.0,0,3,0,0,6,36,1,1,0,0,2,0,0,3,1,3,0,2,2,100.0,0,0,2,4,2,0,2,11,26,11,3,69,24,0,0,1,1,30,4,1,2,0,0,0,0,3,2,2,50.0
5,VAL-ATM,Koke,6,ESP,CM,32,90,0,0,0,0,0,0,1,0,72,0,0,2,0.0,0.0,0.2,2,1,56,66,84.8,3,29,1,0,0,897,221,27,30,90.0,23,23,100.0,4,9,44.4,0.4,1,2,1,1,3,65,1,1,0,1,1,0,0,0,0,0,0,0,2,0.0,2,0,2,0,1,0,1,21,41,10,0,120,52,0,0,1,0,54,0,2,0,0,0,0,0,7,0,1,0.0
5,VAL-ATM,Rodrigo De Paul,5,ARG,CM,30,60,0,1,0,0,0,0,0,0,54,0,0,0,0.0,0.0,0.7,3,1,38,48,79.2,8,31,2,1,0,643,221,18,20,90.0,13,15,86.7,5,8,62.5,0.5,2,8,3,0,8,45,3,0,1,0,4,2,1,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,5,29,20,0,149,83,1,0,3,1,46,2,0,2,0,0,0,0,3,0,0,0.0
5,VAL-ATM,Ángel Correa,10,ARG,FW,29,30,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,2,0,6,8,75.0,1,5,1,1,1,88,38,4,4,100.0,2,3,66.7,0,1,0.0,0.0,1,0,1,0,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,3,6,3,0,84,67,1,0,1,0,5,1,1,0,0,0,0,0,2,0,1,0.0
5,VAL-ATM,Samuel Lino,12,BRA,LB,24,66,0,1,0,0,3,0,0,0,50,3,1,2,0.4,0.4,0.7,4,1,31,35,88.6,1,31,1,4,1,510,88,18,18,100.0,11,14,78.6,2,3,66.7,0.1,2,0,0,0,1,33,2,0,0,1,3,1,1,1,2,1,0,3,4,75.0,1,0,2,4,0,0,1,9,24,18,4,163,69,2,0,2,0,34,8,0,0,0,0,0,0,4,0,0,0.0
5,VAL-ATM,Rodrigo Riquelme,17,ESP,LB,24,24,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,5,7,71.4,0,7,2,0,0,58,9,4,6,66.7,1,1,100.0,0,0,0.0,0.0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,3,3,2,71,58,1,2,0,1,7,2,0,0,0,0,0,0,0,0,0,0.0
5,VAL-ATM,César Azpilicueta,3,ESP,CB,35,76,0,0,0,0,0,0,0,0,55,3,0,0,0.0,0.0,0.0,0,0,42,49,85.7,5,26,0,0,0,729,362,12,14,85.7,25,28,89.3,4,5,80.0,0.2,0,2,1,0,5,45,4,0,1,0,0,4,0,1,1,2,0,3,4,75.0,1,0,0,3,1,0,4,22,32,1,0,69,23,0,0,1,0,36,0,0,0,0,0,0,0,2,2,0,100.0
5,VAL-ATM,Reinildo Mandava,23,MOZ,CB,30,14,0,0,0,0,0,0,0,0,13,0,1,0,0.0,0.0,0.0,1,1,9,11,81.8,0,6,0,0,0,137,67,5,6,83.3,4,5,80.0,0,0,0.0,0.0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,2,12,1,0,0,16,2,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0.0
5,VAL-ATM,José María Giménez,2,URU,CB,29,90,0,0,0,0,1,0,0,0,80,1,1,1,0.1,0.1,0.0,1,0,66,70,94.3,3,48,0,0,0,1473,484,15,15,100.0,39,39,100.0,12,16,75.0,0.0,0,4,0,0,3,63,7,3,0,1,0,0,0,0,1,0,0,1,1,100.0,0,0,1,2,4,0,15,47,31,2,1,171,83,0,0,0,0,57,0,1,1,0,0,0,0,3,1,0,100.0
5,VAL-ATM,Robin Le Normand,24,ESP,CB,27,90,0,0,0,0,1,0,0,0,81,0,1,1,0.2,0.2,0.0,0,0,62,74,83.8,4,57,1,1,1,1148,325,24,26,92.3,32,34,94.1,6,14,42.9,0.0,0,3,0,0,4,71,3,1,0,1,0,2,0,0,0,0,0,0,1,0.0,1,0,1,1,3,0,3,39,40,2,1,215,126,0,0,0,0,64,0,3,1,0,0,0,0,5,3,0,100.0
5,VAL-ATM,Marcos Llorente,14,ESP,RB,29,90,0,0,0,0,1,0,0,0,83,0,0,2,0.0,0.0,0.6,4,0,67,76,88.2,7,45,2,0,0,987,299,34,35,97.1,26,29,89.7,4,6,66.7,0.4,4,2,5,4,7,60,16,1,0,0,4,15,0,0,0,0,0,0,0,0.0,0,0,2,0,1,0,1,27,29,27,3,167,84,2,0,3,0,54,10,1,1,0,0,0,0,8,0,2,0.0
5,VAL-ATM,Jan Oblak,13,SVN,GK,31,90,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,0,0,20,23,87.0,0,12,0,0,0,647,415,1,1,100.0,12,12,100.0,7,10,70.0,0.0,0,0,0,0,0,15,8,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,23,23,0,0,0,52,26,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0.0
6,RAY-ATM,Julián Álvarez,19,ARG,LM,24,90,0,0,0,0,2,1,0,0,36,0,0,1,0.0,0.0,0.1,3,0,19,29,65.5,2,20,3,1,0,257,53,13,17,76.5,6,10,60.0,0,1,0.0,0.1,1,1,0,0,2,28,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0,1,0,1,0,0,2,13,21,3,99,58,0,1,0,1,27,6,2,0,0,0,0,0,3,2,0,100.0
6,RAY-ATM,Alexander Sørloth,9,NOR,FW,28,84,0,1,0,0,1,0,0,0,24,0,0,0,0.1,0.1,0.1,3,2,10,15,66.7,1,15,1,2,2,118,11,5,7,71.4,4,6,66.7,0,1,0.0,0.1,2,1,1,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,2,13,10,4,59,13,0,2,6,1,19,3,3,1,0,0,0,0,1,5,2,71.4
6,RAY-ATM,Giuliano Simeone,22,ARG,FW,21,6,0,0,0,0,0,0,0,0,6,1,0,1,0.0,0.0,0.0,0,0,2,3,66.7,0,2,0,0,0,51,0,0,1,0.0,1,1,100.0,1,1,100.0,0.0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,1,1,100.0,0,0,1,1,0,0,0,0,3,3,0,7,7,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0.0
6,RAY-ATM,Conor Gallagher,4,ENG,CM,24,90,1,0,0,0,1,1,0,0,61,5,2,1,0.1,0.1,0.0,2,0,34,44,77.3,2,28,1,2,0,546,134,18,21,85.7,13,15,86.7,2,6,33.3,0.0,1,2,0,0,2,41,3,1,0,0,0,1,0,4,3,2,0,2,4,50.0,2,0,1,7,2,0,3,20,28,13,0,105,28,1,0,3,0,36,0,2,3,0,0,0,0,3,1,3,25.0
6,RAY-ATM,Koke,6,ESP,CM,32,90,0,0,0,0,0,0,0,0,70,3,1,3,0.0,0.0,0.0,1,0,41,57,71.9,5,37,1,4,1,712,350,26,31,83.9,11,16,68.8,4,9,44.4,0.0,1,7,1,0,5,55,2,1,0,0,1,0,1,2,1,2,0,2,2,100.0,0,0,3,4,1,0,3,19,47,6,0,192,98,1,0,1,0,43,1,1,1,0,0,0,0,6,2,1,66.7
6,RAY-ATM,Marcos Llorente,14,ESP,CM,29,45,0,0,0,0,1,0,0,0,8,0,0,0,0.0,0.0,0.0,2,0,5,5,100.0,0,4,2,1,1,70,7,4,4,100.0,1,1,100.0,0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,6,3,1,51,48,1,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0.0
6,RAY-ATM,Ángel Correa,10,ARG,RM,29,45,0,0,0,0,1,1,0,0,21,0,0,1,0.1,0.1,0.0,0,0,12,17,70.6,2,15,1,2,1,168,48,8,10,80.0,3,4,75.0,0,1,0.0,0.0,0,2,1,0,2,16,1,0,0,1,1,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,2,6,13,3,88,41,2,1,0,0,13,3,0,2,0,0,0,0,5,0,0,0.0
6,RAY-ATM,Samuel Lino,12,BRA,LB,24,45,0,0,0,0,1,1,0,0,19,0,0,0,0.1,0.1,0.0,0,0,8,15,53.3,0,11,0,0,0,143,27,3,4,75.0,4,6,66.7,1,3,33.3,0.0,0,1,0,0,0,13,2,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,2,0,2,8,8,3,1,27,11,0,0,1,0,10,1,1,0,0,0,0,0,2,1,1,50.0
6,RAY-ATM,Antoine Griezmann,7,FRA,FW,33,45,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,0,0,16,23,69.6,2,16,1,0,0,197,50,11,12,91.7,3,8,37.5,1,1,100.0,0.0,0,3,1,0,2,22,1,0,0,0,3,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,8,15,2,57,31,1,0,1,0,22,4,0,0,0,0,0,0,0,0,0,0.0
6,RAY-ATM,Reinildo Mandava,23,MOZ,LB,30,90,0,0,0,0,0,0,0,0,72,1,0,2,0.0,0.0,0.0,2,0,52,60,86.7,4,34,1,0,0,907,389,21,21,100.0,28,34,82.4,3,5,60.0,0.0,0,5,0,0,4,50,10,2,0,0,0,8,0,0,0,0,1,1,1,100.0,0,2,0,1,7,0,7,37,27,9,0,117,40,1,0,2,0,37,0,2,0,0,0,0,0,6,1,0,100.0
6,RAY-ATM,Axel Witsel,20,BEL,CB,35,90,0,0,0,0,1,0,0,0,85,0,1,1,0.0,0.0,0.0,0,0,60,68,88.2,0,52,0,0,0,1171,461,19,21,90.5,34,38,89.5,6,8,75.0,0.0,0,2,0,0,0,65,3,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1,11,0,15,47,37,1,1,269,143,0,0,1,0,56,0,1,1,0,0,0,0,3,8,1,88.9
6,RAY-ATM,César Azpilicueta,3,ESP,CB,35,44,0,0,0,0,1,0,0,0,17,0,0,1,0.1,0.1,0.0,0,0,11,14,78.6,0,11,0,0,0,236,138,3,3,100.0,7,8,87.5,1,3,33.3,0.0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,1,9,6,2,1,83,66,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0.0
6,RAY-ATM,José María Giménez,2,URU,CB,29,46,0,0,0,0,0,0,0,0,39,0,0,1,0.0,0.0,0.0,0,0,31,37,83.8,3,28,0,0,0,756,236,4,5,80.0,22,23,95.7,5,8,62.5,0.0,0,2,0,0,3,34,3,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,6,20,19,0,0,166,78,0,0,0,0,29,0,0,0,0,0,0,0,2,0,2,0.0
6,RAY-ATM,Nahuel Molina,16,ARG,RB,26,90,0,0,0,0,1,1,0,0,68,2,2,2,0.0,0.0,0.1,6,0,40,56,71.4,0,31,4,4,4,669,232,21,26,80.8,12,17,70.6,5,9,55.6,0.2,2,1,0,0,0,41,15,2,0,1,5,11,2,0,0,2,0,1,2,50.0,1,0,2,4,4,0,4,24,30,17,1,183,129,2,1,1,0,36,1,0,0,0,0,0,0,3,1,1,50.0
6,RAY-ATM,Jan Oblak,13,SVN,GK,31,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,23,30,76.7,0,20,0,0,0,520,301,9,9,100.0,9,10,90.0,5,11,45.5,0.0,0,1,0,0,0,21,9,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,29,32,0,0,0,96,61,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0.0
7,CEL-ATM,Alexander Sørloth,9,NOR,FW,28,64,0,0,0,0,1,0,0,0,20,0,0,0,0.1,0.1,0.0,0,0,7,14,50.0,1,7,0,0,0,76,18,5,10,50.0,2,3,66.7,0,0,0.0,0.0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,11,9,2,21,7,0,0,4,0,18,2,1,1,0,0,0,0,1,7,2,77.8
7,CEL-ATM,Rodrigo De Paul,5,ARG,RM,30,26,0,0,0,0,0,0,0,0,23,0,1,0,0.0,0.0,0.0,0,0,14,21,66.7,1,17,1,1,0,225,79,8,8,100.0,5,9,55.6,1,4,25.0,0.0,0,2,0,0,1,21,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,5,13,5,0,111,67,2,0,0,1,18,1,0,0,0,0,0,0,1,0,0,0.0
7,CEL-ATM,Antoine Griezmann,7,FRA,FW,33,90,0,1,0,0,1,0,0,0,67,1,0,1,0.1,0.1,0.5,5,1,39,60,65.0,4,44,5,1,0,642,180,20,28,71.4,13,18,72.2,5,10,50.0,0.7,4,3,3,2,4,52,8,3,1,0,7,1,3,1,1,0,0,0,1,0.0,1,0,1,1,0,0,0,7,32,29,2,260,169,4,1,1,1,49,6,0,1,0,0,0,0,3,0,1,0.0
7,CEL-ATM,Giuliano Simeone,22,ARG,LM,21,64,0,0,0,0,0,0,0,0,21,1,0,1,0.0,0.0,0.0,0,0,9,15,60.0,0,12,1,2,0,118,35,5,5,100.0,4,5,80.0,0,2,0.0,0.0,0,0,0,0,0,14,1,0,0,0,1,1,0,1,0,1,0,1,2,50.0,1,0,1,1,1,0,0,7,6,9,1,63,18,1,0,1,1,11,3,1,0,0,0,0,0,4,0,0,0.0
7,CEL-ATM,Rodrigo Riquelme,17,ESP,LB,24,26,0,0,0,0,2,1,0,0,20,1,0,0,0.1,0.1,0.0,0,0,10,14,71.4,0,16,6,2,0,101,22,7,11,63.6,2,2,100.0,0,0,0.0,0.0,0,3,0,0,0,14,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,2,9,9,3,144,109,2,2,0,0,15,2,1,1,0,0,0,0,1,0,0,0.0
7,CEL-ATM,Conor Gallagher,4,ENG,CM,24,90,0,0,0,0,0,0,0,0,50,4,2,1,0.0,0.0,0.1,3,0,36,42,85.7,1,32,0,1,1,498,104,20,23,87.0,15,17,88.2,0,0,0.0,0.0,2,4,0,0,1,42,0,0,0,0,0,0,0,2,0,2,2,1,1,100.0,0,0,1,6,0,0,1,4,35,11,0,84,31,1,0,0,0,36,2,0,3,0,0,0,0,4,0,1,0.0
7,CEL-ATM,Koke,6,ESP,CM,32,53,0,0,0,0,0,0,0,0,36,0,2,1,0.0,0.0,0.0,0,0,26,33,78.8,1,16,0,1,0,378,162,16,18,88.9,7,8,87.5,2,5,40.0,0.0,0,3,0,0,1,31,2,2,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,1,2,0,0,0,8,25,4,0,73,24,1,0,0,0,23,0,0,0,0,0,0,0,2,0,0,0.0
7,CEL-ATM,Julián Álvarez,19,ARG,LM,24,37,1,0,0,0,2,1,0,0,24,0,0,1,0.3,0.3,0.0,2,0,15,19,78.9,1,20,2,0,0,184,57,7,8,87.5,5,5,100.0,0,2,0.0,0.0,1,1,1,1,1,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,2,12,10,2,171,98,3,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0.0
7,CEL-ATM,Marcos Llorente,14,ESP,RM,29,90,0,0,0,0,0,0,0,0,52,3,2,1,0.0,0.0,0.0,0,0,39,45,86.7,2,31,1,0,0,526,97,26,28,92.9,11,11,100.0,1,4,25.0,0.0,0,5,0,0,2,45,0,0,0,0,1,0,0,2,2,1,0,2,2,100.0,0,0,1,5,1,0,3,12,37,3,0,152,61,2,0,0,0,36,0,2,1,0,0,0,0,9,0,1,0.0
7,CEL-ATM,Reinildo Mandava,23,MOZ,CB,30,90,0,0,0,0,0,0,1,0,41,1,3,2,0.0,0.0,0.0,0,0,26,33,78.8,2,22,2,0,0,484,113,11,12,91.7,12,14,85.7,3,5,60.0,0.0,0,2,0,0,2,26,7,0,0,0,0,7,0,1,0,1,0,1,2,50.0,1,0,2,4,1,0,3,13,21,7,0,99,61,0,0,0,0,23,0,2,3,0,0,0,0,2,0,0,0.0
7,CEL-ATM,José María Giménez,2,URU,CB,29,90,0,0,0,0,0,0,1,0,66,1,0,0,0.0,0.0,0.0,1,0,51,61,83.6,4,36,0,0,0,1095,530,16,19,84.2,22,24,91.7,11,15,73.3,0.0,0,8,0,0,4,58,3,3,0,1,0,0,0,1,0,1,0,0,0,0.0,0,0,0,1,4,0,8,29,37,0,0,117,59,0,0,0,0,39,0,0,0,0,0,0,0,8,0,1,0.0
7,CEL-ATM,Robin Le Normand,24,ESP,CB,27,90,0,0,0,0,1,0,0,0,64,2,1,0,0.1,0.1,0.0,0,0,51,55,92.7,3,36,0,0,0,814,306,18,19,94.7,31,32,96.9,0,1,0.0,0.0,0,3,0,0,3,55,0,0,0,0,0,0,0,1,2,0,0,1,1,100.0,0,0,0,3,1,0,5,26,35,3,1,170,103,0,0,2,0,44,1,4,1,0,0,0,0,5,1,0,100.0
7,CEL-ATM,Nahuel Molina,16,ARG,RB,26,83,0,0,0,0,1,0,0,0,65,3,1,0,0.0,0.0,0.0,3,0,45,59,76.3,3,46,2,0,0,678,245,23,27,85.2,18,21,85.7,2,8,25.0,0.0,0,1,1,0,3,55,4,0,0,0,2,4,0,0,2,1,0,3,6,50.0,3,0,0,4,1,0,2,26,24,16,1,204,104,2,0,1,1,44,5,0,0,0,0,0,0,4,1,0,100.0
7,CEL-ATM,Ángel Correa,10,ARG,FW,29,7,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,1,1,4,4,100.0,1,3,0,0,0,53,8,2,2,100.0,1,1,100.0,0,0,0.0,0.0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,0,18,11,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0.0
7,CEL-ATM,Jan Oblak,13,SVN,GK,31,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,22,26,84.6,0,13,0,0,0,663,500,2,2,100.0,10,10,100.0,10,14,71.4,0.0,0,0,0,0,0,14,12,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,26,27,0,0,0,99,31,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.0
8,EL -ATM,Alexander Sørloth,9,NOR,FW,28,55,0,0,0,0,2,1,0,0,18,0,0,1,0.1,0.1,0.1,2,0,10,11,90.9,0,17,2,0,0,108,3,8,9,88.9,1,1,100.0,0,0,0.0,0.0,1,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,1,2,9,7,2,99,36,0,1,4,1,17,3,0,1,0,0,0,0,2,0,2,0.0
8,EL -ATM,Samuel Lino,12,BRA,LM,24,35,0,0,0,0,2,1,0,0,28,0,0,0,0.2,0.2,0.0,0,0,20,23,87.0,3,21,3,1,0,276,73,14,15,93.3,4,5,80.0,1,1,100.0,0.1,0,1,2,1,3,23,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,15,10,2,173,117,4,1,0,0,21,5,0,0,0,0,0,0,4,0,1,0.0
8,EL -ATM,Antoine Griezmann,7,FRA,FW,33,90,0,0,0,0,2,0,0,0,66,1,0,1,0.1,0.1,0.1,5,0,46,60,76.7,7,46,3,2,1,755,208,25,29,86.2,13,18,72.2,5,6,83.3,0.1,2,4,1,0,7,57,3,0,0,1,8,0,3,1,1,0,0,0,0,0.0,0,0,1,1,1,0,1,7,29,33,1,246,146,4,0,1,1,56,7,0,1,1,0,0,0,3,0,1,0.0
8,EL -ATM,Julián Álvarez,19,ARG,LM,24,74,0,0,0,0,2,1,1,0,38,0,0,0,0.1,0.1,0.1,3,0,25,30,83.3,0,20,3,5,3,323,98,16,18,88.9,9,9,100.0,0,0,0.0,0.2,2,0,0,0,0,26,3,0,0,0,1,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,8,10,20,5,164,96,1,2,1,0,24,6,1,0,0,0,0,0,4,1,1,50.0
8,EL -ATM,Rodrigo Riquelme,17,ESP,RM,24,16,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,1,0,5,7,71.4,1,6,0,1,0,88,14,2,2,100.0,3,4,75.0,0,1,0.0,0.0,1,0,0,0,1,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,2,6,1,16,7,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0.0
8,EL -ATM,Conor Gallagher,4,ENG,CM,24,69,0,0,0,0,1,0,1,0,55,0,2,1,0.0,0.0,0.0,0,0,44,47,93.6,2,43,1,1,0,530,38,33,34,97.1,10,11,90.9,0,1,0.0,0.0,0,2,0,0,2,46,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,2,1,0,1,13,31,11,0,185,80,1,0,3,0,43,2,2,2,0,0,0,0,3,2,1,66.7
8,EL -ATM,Ángel Correa,10,ARG,AM,29,21,1,0,0,0,2,1,0,0,11,0,0,1,0.8,0.8,0.0,1,0,2,7,28.6,0,8,1,1,1,14,7,2,5,40.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1,2,8,4,24,8,0,1,0,2,10,3,1,1,1,0,0,0,0,0,0,0.0
8,EL -ATM,Marcos Llorente,14,ESP,RB,29,89,0,0,0,0,1,0,0,1,68,3,0,2,0.0,0.0,0.1,1,0,52,59,88.1,3,44,1,1,0,832,177,26,27,96.3,18,21,85.7,5,5,100.0,0.0,1,4,1,1,3,52,7,0,0,0,3,7,0,2,1,1,1,0,0,0.0,0,1,1,3,1,0,3,15,37,17,0,197,70,2,0,0,1,46,7,3,1,0,0,0,0,5,1,1,50.0
